105,133,47,46
104,135,47,46
104,137,47,46
104,140,47,46
103,141,47,46
103,143,47,46
102,145,47,46
102,146,47,46
101,148,47,46
101,150,47,46
100,151,47,46
100,153,47,46
99,155,47,46
99,156,47,46
98,158,47,46
98,160,47,46
96,160,47,46
95,161,47,46
94,161,47,46
93,162,47,46
92,163,47,46
90,163,47,46
89,164,47,46
88,165,47,46
87,165,47,46
86,166,47,46
85,167,47,46
84,164,47,46
84,161,47,46
84,159,47,46
84,156,47,46
84,154,47,46
84,151,47,46
84,149,47,46
84,145,47,46
84,141,47,46
84,138,47,46
85,134,47,46
85,131,47,46
85,127,47,46
86,123,47,46
86,120,47,46
86,116,47,46
87,113,47,46
88,112,47,46
90,111,47,46
91,110,47,46
93,109,47,46
95,108,47,46
96,107,47,46
98,106,47,46
100,105,47,46
101,104,47,46
103,103,47,46
105,102,47,46
106,101,47,46
108,101,47,46
110,101,47,46
112,100,47,46
114,100,47,46
115,100,47,46
117,99,47,46
119,99,47,46
121,99,47,46
123,99,47,46
125,98,47,46
127,98,47,46
129,98,47,46
131,98,47,46
133,97,47,46
136,97,47,46
138,97,47,46
140,97,47,46
142,96,47,46
144,96,47,46
146,96,47,46
149,96,47,46
150,97,47,46
152,98,47,46
154,99,47,46
155,100,47,46
157,101,47,46
159,103,47,46
160,104,47,46
161,106,47,46
162,108,47,45
163,109,47,46
165,111,46,45
166,113,46,45
167,114,46,45
168,116,46,45
169,118,46,44
171,120,45,44
172,117,45,43
173,114,45,43
175,111,44,42
176,108,44,42
178,105,43,41
179,102,43,41
181,99,42,41
180,96,42,41
180,93,42,41
180,90,42,41
180,88,42,41
180,85,42,41
180,82,42,41
180,80,42,41
180,77,42,41
180,74,42,41
181,72,42,41
181,69,42,41
181,67,42,41
182,64,42,41
182,62,42,41
182,59,42,41
183,57,42,41
181,58,42,41
179,59,42,41
178,60,42,41
176,62,42,41
175,63,42,41
173,64,42,41
171,66,42,41
170,67,42,41
168,68,42,41
167,70,42,41
163,70,43,42
160,71,43,42
157,72,44,43
154,72,44,44
151,73,45,45
148,74,45,45
145,75,46,46
142,75,46,46
139,76,46,46
136,77,46,46
133,78,46,46
131,79,46,46
128,80,46,46
126,81,46,46
124,82,46,46
122,84,46,46
125,83,46,46
129,82,46,46
133,81,46,46
137,80,46,46
141,79,46,46
145,78,46,46
147,77,46,46
149,77,46,46
151,77,46,46
153,76,46,46
155,76,46,46
158,76,46,46
155,76,46,46
152,76,46,46
150,76,46,46
147,76,46,46
145,77,46,46
141,79,46,46
138,82,46,46
134,84,46,46
131,87,46,46
128,90,46,46
125,91,46,46
122,93,46,46
119,94,46,46
116,96,46,46
114,98,46,46
113,100,46,46
113,102,46,46
112,104,46,46
112,107,46,46
111,109,47,46
111,111,48,47
111,113,48,47
111,115,49,48
110,118,49,48
109,122,49,48
109,126,49,48
108,130,49,48
108,134,49,48
107,135,49,48
106,136,49,48
105,137,49,48
104,135,49,48
103,134,49,48
102,133,49,48
102,132,49,48
101,131,49,48
100,130,49,48
100,129,49,48
100,125,49,48
100,122,49,48
100,118,49,48
100,115,49,48
100,113,49,48
100,112,49,48
100,111,49,48
101,110,49,48
100,107,49,48
100,105,49,48
100,103,49,48
100,101,49,48
100,99,49,48
100,97,49,48
100,94,49,48
100,91,49,48
100,89,49,48
100,86,49,48
100,83,49,48
100,81,49,48
100,78,49,48
101,76,49,48
99,74,49,48
98,73,49,48
97,72,49,48
96,71,49,48
95,70,49,48
94,69,49,48
93,68,49,48
92,67,49,48
90,66,49,48
88,65,49,48
86,64,49,48
84,64,49,48
82,63,49,48
80,62,49,48
79,62,49,48
78,63,49,48
78,64,49,48
77,66,49,48
77,67,49,48
76,69,49,48
76,70,49,48
76,72,49,48
75,73,49,48
74,74,49,48
73,75,49,48
72,76,49,48
71,77,49,48
70,78,49,48
69,79,49,48
68,80,49,48
67,81,49,48
66,83,49,48
66,83,49,48
67,84,49,48
68,85,49,48
69,86,49,48
69,86,49,48
70,87,49,48
71,88,49,48
72,89,49,48
74,86,49,48
77,84,49,48
80,82,49,48
82,80,49,48
85,78,49,48
88,76,49,48
90,74,49,48
92,72,49,48
95,71,49,48
97,69,49,48
99,67,49,48
102,66,49,48
101,64,49,48
101,63,49,48
100,62,49,48
100,60,49,48
100,59,49,48
99,58,49,48
99,57,49,48
99,55,49,48
98,54,49,48
98,53,49,48
98,52,49,48
96,51,49,48
95,51,49,48
94,50,49,48
93,50,49,48
92,50,49,48
91,49,49,48
90,49,49,48
89,48,49,48
88,48,49,48
87,48,49,48
85,46,49,48
84,45,49,48
82,44,49,48
81,43,49,48
80,42,49,48
78,40,49,48
77,39,49,48
75,38,49,48
74,37,49,48
73,36,49,48
72,35,49,48
71,35,49,48
70,35,49,48
69,35,49,48
69,35,49,48
69,36,49,48
70,37,49,48
71,38,49,48
72,39,49,48
73,40,49,48
74,42,49,48
74,43,49,48
75,45,49,48
76,47,49,48
77,49,49,48
78,51,49,48
79,53,49,48
80,55,49,48
81,54,49,48
83,54,49,48
85,54,49,48
87,53,49,48
88,53,49,48
90,53,49,48
92,52,49,48
94,52,49,48
96,52,49,48
98,50,49,48
101,49,48,47
104,48,47,46
107,47,46,45
109,45,47,45
112,44,46,44
115,43,45,43
118,42,44,42
121,41,44,41
123,40,44,41
125,40,44,41
127,39,44,41
129,39,44,41
131,39,44,41
133,38,44,41
135,38,44,41
137,38,44,41
139,38,44,41
141,38,44,41
144,38,44,41
146,38,44,41
149,38,44,41
151,38,44,41
154,38,44,41
156,38,44,41
159,39,44,41
159,40,44,41
160,42,44,41
161,43,44,41
162,45,44,41
163,46,44,41
164,48,44,41
165,49,44,41
166,51,44,41
167,52,44,41
168,54,44,41
169,55,44,41
170,57,44,41
171,58,44,41
172,60,44,41
173,61,44,41
174,63,44,41
175,65,44,41
173,64,44,41
172,64,44,41
170,64,44,41
169,64,44,41
168,64,44,41
166,63,44,41
165,63,44,41
164,63,44,41
162,63,44,41
161,63,44,41
160,63,44,41
157,63,44,41
154,64,44,41
151,65,44,41
148,65,44,41
145,66,44,41
142,67,44,41
139,68,44,41
136,68,44,41
133,69,44,41
130,70,44,41
127,71,44,41
123,71,45,42
120,72,45,42
116,73,46,43
113,74,47,43
110,74,47,44
106,75,48,45
103,76,48,45
100,77,49,46
98,78,49,46
97,79,49,46
96,80,49,46
94,81,49,46
93,82,49,46
92,83,49,46
90,84,49,46
89,85,49,46
88,86,49,46
88,88,49,46
89,91,49,46
90,94,49,46
91,97,49,46
91,100,49,46
91,104,49,46
91,107,49,46
91,111,49,46
91,114,49,46
91,118,49,46
91,121,49,46
91,125,49,46
91,127,49,46
91,129,49,46
91,131,49,46
91,133,49,46
92,136,49,46
91,132,49,46
91,129,49,46
91,126,49,46
91,122,49,46
91,119,49,46
91,116,49,46
90,110,49,46
90,105,49,46
89,99,49,46
89,94,49,46
89,89,49,46
90,87,49,46
91,85,49,46
93,83,49,46
94,81,49,46
96,79,49,46
97,77,49,46
99,75,49,46
100,73,49,46
102,72,49,46
104,72,49,46
107,72,49,46
110,73,49,46
113,73,49,46
115,73,49,46
118,74,49,46
121,74,49,46
124,74,49,46
127,75,49,46
127,74,49,46
127,73,49,46
128,73,49,46
125,73,49,46
123,73,49,46
121,73,49,46
118,73,49,46
116,73,49,46
114,74,49,46
111,74,49,46
109,75,49,46
106,75,49,46
104,76,49,46
101,76,49,46
99,77,49,46
97,78,49,46
94,79,49,46
92,80,49,46
90,82,49,46
88,83,49,46
86,85,49,46
85,87,49,46
85,90,49,45
85,93,48,45
84,96,49,44
84,99,48,43
84,102,48,43
84,104,48,43
85,106,48,43
86,109,48,43
87,111,48,43
87,114,48,43
88,116,48,43
89,119,48,43
90,121,48,43
91,124,48,43
92,124,48,43
93,125,48,43
94,125,48,43
96,126,48,43
99,123,48,43
102,120,48,43
105,118,48,43
108,115,48,43
111,112,48,43
115,110,48,43
114,107,48,43
113,104,48,43
112,101,48,43
111,99,48,43
110,96,48,43
109,93,48,43
109,91,48,43
107,89,48,43
106,88,48,43
104,86,48,43
103,85,48,43
101,83,48,43
100,82,48,43
98,81,48,43
97,79,48,43
95,78,48,43
94,76,48,43
92,75,48,43
91,74,48,43
92,73,48,43
93,72,48,43
94,71,48,43
96,71,48,43
97,70,48,43
98,69,48,43
100,69,48,43
101,68,48,43
103,68,48,43
105,68,48,43
107,68,48,43
109,68,48,43
111,68,48,43
113,68,48,43
115,68,48,43
117,68,48,43
119,68,48,43
121,68,48,43
121,67,48,43
122,67,48,43
122,67,48,43
123,67,48,43
124,67,48,43
124,67,48,43
125,67,48,43
126,67,48,43
126,67,48,43
127,67,48,43
128,67,48,43
128,67,48,43
128,67,48,43
129,67,48,43
129,67,48,43
129,67,48,43
130,68,48,43
130,68,48,43
130,68,48,43
131,68,48,43
131,68,48,43
132,69,48,43
132,72,48,43
132,76,48,43
133,79,48,43
133,83,48,43
134,86,48,43
134,90,48,43
135,94,48,43
134,95,48,43
133,97,48,43
133,99,48,43
132,100,48,43
131,102,48,43
131,104,48,43
130,105,48,43
129,107,48,43
129,109,48,43
128,106,48,43
128,103,48,43
127,101,48,43
127,98,48,43
127,96,48,43
126,93,48,43
126,90,48,43
125,88,48,43
125,85,48,43
125,83,48,43
123,81,48,43
122,79,48,43
121,77,48,43
120,75,48,43
119,73,48,43
118,71,48,43
117,69,48,43
116,67,48,43
113,66,48,43
110,65,48,43
107,65,48,43
104,64,48,43
101,63,48,43
98,63,48,43
95,62,48,43
92,62,48,43
90,62,48,43
87,61,48,43
84,61,48,43
82,61,48,43
80,61,48,43
78,61,48,43
77,61,48,43
75,61,48,43
73,61,48,43
72,61,48,43
70,61,48,43
68,61,48,43
67,62,48,43
69,62,48,43
72,63,48,43
74,64,48,43
77,65,48,43
79,66,48,43
82,66,48,43
84,67,48,43
87,68,48,43
89,69,48,43
92,70,48,43
95,71,48,43
98,72,48,43
102,73,48,43
106,74,48,43
110,75,48,43
114,76,48,43
118,77,48,43
122,77,48,43
126,77,48,43
130,77,48,43
134,78,48,43
138,78,48,43
142,78,48,43
146,78,48,43
151,79,48,43
153,81,48,43
155,83,48,43
157,85,48,43
159,87,48,43
162,89,48,43
164,91,48,43
166,93,48,43
168,95,48,43
171,98,48,43
170,101,48,43
170,105,48,43
170,109,48,43
169,112,48,43
169,116,48,43
169,120,48,43
168,124,48,43
168,128,48,43
168,132,48,43
167,136,48,43
167,140,48,43
167,144,48,43
166,145,48,43
166,147,48,43
165,149,48,43
165,151,48,43
164,153,48,43
164,155,48,43
164,153,48,43
164,151,48,43
164,150,48,43
164,148,48,43
164,147,48,43
164,145,48,43
164,144,48,43
163,139,48,43
162,134,48,43
161,129,48,43
160,124,48,43
159,119,48,43
158,114,48,43
158,110,48,43
156,107,48,43
155,105,48,43
153,102,48,43
152,100,48,43
150,97,48,43
149,95,48,43
147,94,48,43
145,94,48,43
143,94,48,43
141,94,48,43
139,93,48,43
137,93,48,43
135,93,48,43
133,93,48,43
131,93,48,43
127,94,48,43
123,95,49,44
119,96,49,45
115,97,50,46
111,99,51,46
108,101,51,46
105,103,51,46
102,105,51,46
100,107,51,46
99,109,51,46
98,111,51,46
97,113,51,46
97,115,51,46
96,117,51,46
95,119,51,46
95,121,51,46
93,121,51,46
92,122,51,46
91,123,51,46
90,123,51,46
89,124,51,46
88,125,51,46
87,126,51,46
86,124,51,46
85,123,51,46
84,122,51,46
84,121,51,46
83,120,51,46
82,119,51,46
82,118,51,46
81,117,51,46
80,116,51,46
80,115,51,46
79,112,51,46
78,110,51,46
77,107,51,46
76,105,51,46
76,102,51,46
75,100,51,46
74,97,51,46
73,95,51,46
73,93,51,46
75,90,51,46
77,87,51,46
79,84,51,46
81,81,51,46
84,79,51,46
86,77,51,46
89,75,51,46
92,74,51,46
94,72,51,46
97,70,51,46
100,69,51,46
101,66,51,46
102,64,51,46
103,62,51,46
104,59,51,46
105,57,51,46
106,55,51,46
107,54,51,46
108,53,51,46
109,53,51,46
110,52,51,46
111,51,51,46
112,51,51,46
113,50,51,46
115,50,51,46
116,50,51,46
117,50,51,46
119,50,51,46
120,51,51,46
122,51,51,46
123,51,51,46
125,52,51,46
126,52,51,46
128,52,51,46
129,53,51,46
131,53,51,46
132,53,51,46
134,54,51,46
133,54,50,45
132,54,49,44
132,54,47,44
131,54,46,43
131,55,44,42
129,55,44,43
127,56,45,43
125,56,46,44
123,57,46,44
121,57,47,45
119,58,48,46
115,58,49,47
112,59,50,47
108,60,52,48
105,60,52,49
101,61,54,49
98,62,55,50
96,64,55,50
94,67,55,50
92,70,55,50
90,73,55,50
88,74,55,50
87,76,55,50
86,77,55,50
85,79,55,50
83,81,55,50
82,82,55,50
81,84,55,50
80,86,55,50
80,87,55,50
81,88,55,50
81,89,55,50
82,90,55,50
82,91,55,50
83,92,55,50
84,93,55,50
85,93,54,49
86,93,54,49
87,93,54,48
89,93,53,48
90,94,53,47
91,94,52,46
93,94,51,46
94,94,51,45
95,94,51,45
97,95,50,44
97,93,50,44
98,91,50,44
98,90,50,44
99,88,50,44
99,87,50,44
100,85,50,44
101,84,50,44
102,83,50,44
103,82,50,44
104,81,50,44
105,80,50,44
106,79,50,44
107,79,50,44
108,79,50,44
110,80,50,44
111,80,50,44
113,81,50,44
114,82,50,44
116,82,50,44
117,83,50,44
119,84,50,44
119,83,50,44
120,82,50,44
121,82,50,44
123,83,50,44
125,84,50,44
128,86,50,44
132,88,50,44
136,90,50,44
141,92,50,44
149,93,50,44
157,95,50,44
165,97,50,44
173,99,50,44
181,101,50,44
184,101,50,44
188,101,49,44
192,102,48,44
195,102,48,44
199,103,47,44
202,103,47,44
206,104,46,44
206,104,45,44
206,105,45,44
206,106,45,44
204,105,45,44
203,104,45,44
201,104,45,44
200,103,45,44
199,103,45,44
198,103,45,44
198,103,45,44
197,103,45,44
197,104,45,44
197,104,45,44
196,104,45,44
196,104,45,44
196,105,45,44
196,105,45,44
196,105,45,44
196,105,45,44
197,105,45,44
197,105,45,44
197,105,45,44
198,105,45,44
198,105,45,44
198,105,45,44
199,106,45,44
199,106,45,44
199,106,45,44
199,106,45,44
199,107,45,44
199,107,45,44
199,107,45,44
199,107,45,44
199,108,45,44
199,108,45,44
199,108,45,44
199,109,45,44
199,109,45,44
199,109,45,44
199,109,45,44
199,109,45,44
199,109,45,44
199,109,45,44
199,109,45,44
199,109,45,44
199,109,45,44
199,109,45,44
199,109,45,44
199,109,45,44
199,109,45,44
199,109,45,44
199,109,45,44
199,109,45,44
199,109,45,44
199,109,45,44
